name,class,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42
photo_0.png,clase0,0.2510245144367218,0.7789112329483032,-4.8060570634334e-07,0.3206258416175842,0.7215456366539001,-0.0198518820106983,0.3713597655296325,0.6121499538421631,-0.031614638864994,0.3532986044883728,0.5240498781204224,-0.0444060638546943,0.312813252210617,0.4696993231773376,-0.050097607076168,0.3403367102146148,0.4945153295993805,-0.0098372641950845,0.3794936835765838,0.4404589533805847,-0.0424896404147148,0.3656894266605377,0.5280912518501282,-0.0580397769808769,0.347510814666748,0.5468308925628662,-0.0674747452139854,0.2860666811466217,0.4867599606513977,-0.0189863592386245,0.3255493938922882,0.4357521831989288,-0.0527645014226436,0.3196497857570648,0.539402186870575,-0.0586440786719322,0.3016764521598816,0.5447272062301636,-0.0576634034514427,0.2339630424976349,0.4993910491466522,-0.0329987183213233,0.2717907130718231,0.4612441062927246,-0.0703998506069183,0.2775712311267853,0.5591974854469299,-0.058270689100027,0.2582464814186096,0.5637369751930237,-0.0441137515008449,0.1851058006286621,0.5259822010993958,-0.0483326651155948,0.2305932939052581,0.5060470700263977,-0.0703290402889251,0.2411398589611053,0.5730687379837036,-0.0548735335469245,0.2217542082071304,0.5822881460189819,-0.0399968028068542,0.7479884028434753,0.7869917154312134,-8.240371016654535e-07,0.6783055067062378,0.7282267808914185,-0.0127348452806472,0.6222018003463745,0.6196576356887817,-0.0202783066779375,0.6499580144882202,0.5293329954147339,-0.033869732171297,0.7175347805023193,0.5224882364273071,-0.0425088182091712,0.6504557132720947,0.5461223125457764,0.0122134601697325,0.6251612901687622,0.4605674743652344,-0.0256684906780719
photo_1.png,clase0,0.2589160799980163,0.7781577110290527,-4.4148458755444153e-07,0.32158362865448,0.7246885299682617,-0.0240158047527074,0.3718766868114471,0.6091848611831665,-0.0342388823628425,0.3561481237411499,0.5171183347702026,-0.0439253076910972,0.3144801557064056,0.4616044759750366,-0.0464169830083847,0.3389126062393188,0.4921609461307525,-0.0044798837043344,0.3789215683937073,0.4480014145374298,-0.0360965840518474,0.3678571879863739,0.529807984828949,-0.0506586655974388,0.348123162984848,0.546683132648468,-0.0598026476800441,0.2842004299163818,0.4833139777183532,-0.0109404679387807,0.3234631419181824,0.4382655620574951,-0.0459867343306541,0.3210088014602661,0.5380806922912598,-0.0534221939742565,0.3025414943695068,0.5409190058708191,-0.0527155138552188,0.2336042523384094,0.498062789440155,-0.0227705277502536,0.2693261504173279,0.4599529802799225,-0.0631032288074493,0.2800444662570953,0.5555951595306396,-0.0504737235605716,0.2605964839458465,0.5612054467201233,-0.0351551920175552,0.184555172920227,0.5274077653884888,-0.0360141135752201,0.2280776649713516,0.5000601410865784,-0.061561893671751,0.2430970817804336,0.5675824284553528,-0.0463705956935882,0.2257022410631179,0.5781122446060181,-0.0304681994020938,0.7437745332717896,0.7770251631736755,-7.193921192083508e-07,0.677749752998352,0.72760009765625,-0.0122186886146664,0.6216301918029785,0.6164077520370483,-0.0171783454716205,0.6495274901390076,0.528179407119751,-0.0266058333218097,0.718873143196106,0.5239275693893433,-0.030467115342617,0.6485357284545898,0.544303834438324,0.0049543064087629,0.619042158126831,0.4615430831909179,-0.0302209351211786
photo_2.png,clase0,0.2645646929740906,0.7707730531692505,-5.38136418981594e-07,0.32212695479393,0.7327010035514832,-0.0233966819941997,0.3782597780227661,0.6233291625976562,-0.0318603329360485,0.3619971871376037,0.5226593017578125,-0.0397877432405948,0.3201966881752014,0.463032066822052,-0.0406122915446758,0.360783576965332,0.5094242691993713,0.0016529494896531,0.3998990356922149,0.4643987417221069,-0.029212113469839,0.383600652217865,0.5419478416442871,-0.0428282357752323,0.3635202944278717,0.5584521293640137,-0.05123021453619,0.3053370714187622,0.4924847483634949,-0.0044435481540858,0.3428064882755279,0.4438229203224182,-0.040451493114233,0.3324718773365021,0.5474722981452942,-0.0480258278548717,0.3139480948448181,0.555227518081665,-0.0460644587874412,0.2552677690982818,0.5003929734230042,-0.0162973925471305,0.2847720682621002,0.4604614078998565,-0.0574814677238464,0.288869708776474,0.5598088502883911,-0.0444891415536403,0.2700548470020294,0.5668496489524841,-0.0281097888946533,0.2031815946102142,0.5212640166282654,-0.0294862724840641,0.238469511270523,0.4954649209976196,-0.054092664271593,0.2492551207542419,0.5646342635154724,-0.0390695668756961,0.2349837571382522,0.5714898705482483,-0.0234213713556528,0.7378158569335938,0.7750716805458069,-7.041391540951736e-07,0.6737986207008362,0.7270522713661194,-0.012986178509891,0.61687833070755,0.6188768148422241,-0.0179971344769001,0.6433188915252686,0.5319254398345947,-0.0272033978253602,0.7140933275222778,0.5240152478218079,-0.0307600162923336,0.6445369720458984,0.5441519021987915,0.0046968683600425,0.6148855090141296,0.46486496925354,-0.03045972622931
photo_3.png,clase0,0.2628604471683502,0.7725292444229126,-4.69724199092525e-07,0.3210420608520508,0.7343418598175049,-0.029312890022993,0.3754177987575531,0.6226427555084229,-0.0413688756525516,0.358733057975769,0.5200899243354797,-0.051296766847372,0.3143852055072784,0.4567158222198486,-0.0532700605690479,0.3603149354457855,0.5134146213531494,-0.0074780485592782,0.3966166079044342,0.4596717953681946,-0.0413614921271801,0.381498783826828,0.5405228137969971,-0.0560511015355587,0.3612342476844787,0.5591632723808289,-0.0642043873667717,0.3066017627716064,0.4991200566291809,-0.0108263595029711,0.3395374417304992,0.4428446888923645,-0.0468253567814827,0.3303647935390472,0.5469086766242981,-0.0526006482541561,0.3108704686164856,0.5511103272438049,-0.0497963950037956,0.2554281651973724,0.5068972706794739,-0.0204458646476268,0.2844680547714233,0.4592270851135254,-0.063023068010807,0.2887077331542969,0.560483455657959,-0.0491943806409835,0.2674883902072906,0.566325843334198,-0.0320540070533752,0.2011045962572097,0.5266383290290833,-0.0317099094390869,0.2412403970956802,0.4988422989845276,-0.0590345673263073,0.2506616115570068,0.5682544708251953,-0.0445059835910797,0.2316588461399078,0.5749183297157288,-0.0287650115787982,0.7382028102874756,0.7740865349769592,-6.823382818765822e-07,0.673858106136322,0.7247186303138733,-0.0150460069999098,0.617318868637085,0.6140221357345581,-0.0207276716828346,0.645896852016449,0.5278555154800415,-0.0303990375250577,0.7165066599845886,0.5235921740531921,-0.0340808779001235,0.6434269547462463,0.5363748073577881,0.0081536835059523,0.6153596043586731,0.4587516784667969,-0.0291593596339225
photo_4.png,clase0,0.2588809132575989,0.7743289470672607,-4.6805453735032643e-07,0.318360686302185,0.7356496453285217,-0.0280115418136119,0.3738877475261688,0.6226841807365417,-0.0387189202010631,0.3560183048248291,0.5213923454284668,-0.0473181717097759,0.3106057941913605,0.4620734453201294,-0.048118457198143,0.3566274642944336,0.5158317685127258,-0.0067762690596282,0.393495500087738,0.4614792466163635,-0.0389501824975013,0.3770792782306671,0.5412685871124268,-0.0526059344410896,0.3562312126159668,0.5579007863998413,-0.0603704303503036,0.3029132485389709,0.5020198822021484,-0.0105355270206928,0.3361167907714844,0.4432911872863769,-0.0451267510652542,0.3268296718597412,0.5439167618751526,-0.0503828637301921,0.3073934018611908,0.5462817549705505,-0.0473111756145954,0.2517015039920807,0.5097748041152954,-0.0202597379684448,0.2792423367500305,0.458579272031784,-0.0618985705077648,0.2841764390468597,0.5577430129051208,-0.0481314770877361,0.2638410329818725,0.5624469518661499,-0.0310658253729343,0.1972123384475708,0.529377818107605,-0.0314612314105033,0.2351863831281662,0.4967298507690429,-0.0582625791430473,0.245960846543312,0.5655005574226379,-0.043095801025629,0.2286354303359985,0.5730830430984497,-0.026879210025072,0.7413031458854675,0.7737694978713989,-7.087638209668512e-07,0.6776145696640015,0.724933922290802,-0.0148235196247696,0.6216389536857605,0.6154029369354248,-0.0208915136754512,0.6492785811424255,0.5292432308197021,-0.0306077022105455,0.7188189029693604,0.5256326794624329,-0.0343942828476429,0.6495293974876404,0.5403056740760803,0.0034267059527337,0.6191034317016602,0.460324615240097,-0.0332648605108261
photo_5.png,clase0,0.2594851851463318,0.7754710912704468,-4.320200162055699e-07,0.3184504508972168,0.7351890802383423,-0.0300502106547355,0.3745022714138031,0.6220173239707947,-0.0418669618666172,0.3585257530212402,0.522484540939331,-0.0514287278056144,0.314970314502716,0.4617333710193634,-0.0528596490621566,0.3572201430797577,0.5147382020950317,-0.0071016065776348,0.3957262635231018,0.4625917971134186,-0.0407940037548542,0.3800128102302551,0.5415837168693542,-0.056015208363533,0.3591615557670593,0.5576707124710083,-0.0648467987775802,0.3036584556102752,0.4993912577629089,-0.0102067096158862,0.3375447988510132,0.4437218010425567,-0.0457867011427879,0.3299191892147064,0.5433252453804016,-0.051880806684494,0.3126245439052582,0.5455190539360046,-0.0495250076055526,0.2521637678146362,0.5068027377128601,-0.0198010019958019,0.280038982629776,0.4597003757953644,-0.0607426352798938,0.2863808572292328,0.5553366541862488,-0.0469813346862793,0.2683159112930298,0.5579662919044495,-0.0305231362581253,0.1984662860631942,0.5262320041656494,-0.0313761122524738,0.2356508374214172,0.4987709522247314,-0.0572529062628746,0.2469185888767242,0.5649290680885315,-0.0424919836223125,0.2310046851634979,0.570320725440979,-0.026973919942975,0.7428209185600281,0.7739410996437073,-6.84029885178461e-07,0.6770758032798767,0.7241891026496887,-0.0150033123791217,0.6203970909118652,0.6128391027450562,-0.0209416151046752,0.6489524841308594,0.5267579555511475,-0.030520312488079,0.719992458820343,0.5224199891090393,-0.0340377539396286,0.6486483216285706,0.5376690030097961,0.0041039437055587,0.617558479309082,0.4595161974430084,-0.0326363705098629
photo_6.png,clase0,0.2591559886932373,0.778962254524231,-4.303981029352144e-07,0.3176528513431549,0.7364146709442139,-0.0273614637553691,0.3718352913856506,0.6253074407577515,-0.0388413146138191,0.3595543503761291,0.526319682598114,-0.0488571561872959,0.3164261281490326,0.4647154510021209,-0.0515024214982986,0.3547348082065582,0.5103046894073486,-0.0051751635037362,0.393793910741806,0.4634823799133301,-0.0384349711239337,0.3791799545288086,0.5385012626647949,-0.0546182170510292,0.3571623861789703,0.5568485856056213,-0.0642324313521385,0.3011658191680908,0.4947321116924286,-0.0094831474125385,0.3370042443275451,0.4460338354110718,-0.0437823943793773,0.3295008838176727,0.5440282225608826,-0.0512550249695777,0.3095261454582214,0.5461008548736572,-0.0508676469326019,0.2500447332859039,0.5031974911689758,-0.0198261924088001,0.2810021340847015,0.4610410928726196,-0.0605057254433631,0.2867418825626373,0.5563134551048279,-0.0479471795260906,0.2654135823249817,0.5600011348724365,-0.0327697731554508,0.1966598927974701,0.5252964496612549,-0.0318311005830764,0.236723780632019,0.499020367860794,-0.0582511462271213,0.2478943467140197,0.5661263465881348,-0.0438158810138702,0.2296196371316909,0.5727347135543823,-0.0286108218133449,0.7444400191307068,0.775088906288147,-7.142567710616277e-07,0.6822007298469543,0.727557361125946,-0.0128841297701001,0.62369704246521,0.6179843544960022,-0.0170890130102634,0.646702766418457,0.5304515957832336,-0.0257556233555078,0.7161267399787903,0.5223243236541748,-0.0286300182342529,0.6509623527526855,0.5375033617019653,0.0098939426243305,0.6213306188583374,0.4591929614543915,-0.0250495821237564
photo_7.png,clase0,0.2555453479290008,0.7740942239761353,-4.584337602864253e-07,0.3131113946437835,0.7345848083496094,-0.0286193378269672,0.3690575957298279,0.6209741234779358,-0.0409955903887748,0.3532120883464813,0.5189982056617737,-0.0512454323470592,0.3061369359493255,0.4589000940322876,-0.0533392131328582,0.3532999455928802,0.5125108361244202,-0.0091969268396496,0.3898502588272095,0.4587275385856628,-0.0422875732183456,0.3742308616638183,0.542095422744751,-0.0561156868934631,0.3546915650367737,0.5570797920227051,-0.0644014328718185,0.2983570694923401,0.49788898229599,-0.0133404340595006,0.3334313333034515,0.4413527250289917,-0.049162320792675,0.3243286609649658,0.545875608921051,-0.0543556027114391,0.3042034804821014,0.5457344055175781,-0.0516485385596752,0.2463199198246002,0.5065411925315857,-0.0233488474041223,0.2747606337070465,0.4554271101951599,-0.0651977509260177,0.2811326384544372,0.55645751953125,-0.0499871410429477,0.2600261270999908,0.5599925518035889,-0.0325670726597309,0.1915708184242248,0.5263434648513794,-0.0349628143012523,0.2297689318656921,0.4955786764621734,-0.0616675391793251,0.2415699213743209,0.5651416182518005,-0.0457914024591445,0.2235045731067657,0.5714412927627563,-0.029404429718852,0.7442981600761414,0.7772491574287415,-6.954267632863775e-07,0.6804898381233215,0.7267952561378479,-0.0146552575752139,0.6223076581954956,0.6179214715957642,-0.0200595874339342,0.6465111970901489,0.532063364982605,-0.0295266192406415,0.7173498272895813,0.5263501405715942,-0.0327090322971344,0.6484943628311157,0.5391871929168701,0.0071191163733601,0.6192940473556519,0.4616390168666839,-0.0288464613258838
photo_8.png,clase0,0.2539759576320648,0.7718095183372498,-4.2752913032018114e-07,0.3133131861686706,0.7323160767555237,-0.0299586039036512,0.3668035566806793,0.6209807991981506,-0.042778056114912,0.3542064130306244,0.5224390029907227,-0.0535835027694702,0.3111234307289123,0.4615533947944641,-0.0559730529785156,0.3528064787387848,0.5132294297218323,-0.0086400983855128,0.3914512395858764,0.4575305581092834,-0.044643722474575,0.3755115270614624,0.5376670956611633,-0.0604134649038314,0.3541756570339203,0.555846631526947,-0.0689058452844619,0.2985989153385162,0.4970911145210266,-0.0121386442333459,0.3332118988037109,0.4414350092411041,-0.0493018589913845,0.3253986239433288,0.5438647270202637,-0.0545961782336235,0.3075429797172546,0.5445883870124817,-0.0514221563935279,0.245999589562416,0.5041263699531555,-0.0222704019397497,0.2748342156410217,0.4584077000617981,-0.0651868805289268,0.2808016538619995,0.5567614436149597,-0.0504970103502273,0.2616437375545501,0.5589527487754822,-0.0328933857381343,0.1911447197198867,0.5234917998313904,-0.0343062840402126,0.229351133108139,0.4976933002471924,-0.0615928433835506,0.2401689291000366,0.565775990486145,-0.0462609343230724,0.2228196412324905,0.5709911584854126,-0.0298956464976072,0.7473349571228027,0.7792648673057556,-6.974385655666993e-07,0.6805867552757263,0.7263031005859375,-0.0148092126473784,0.6253572702407837,0.6097574830055237,-0.0203425772488117,0.6565714478492737,0.5247668623924255,-0.029661851003766,0.7273957133293152,0.5259435176849365,-0.0327014364302158,0.6508941650390625,0.5391333103179932,0.0065807369537651,0.6211217045783997,0.4606144428253174,-0.0301138330250978
photo_9.png,clase0,0.2441989183425903,0.766845703125,-4.445134607067304e-07,0.3018025159835815,0.7285729646682739,-0.0282671824097633,0.3598323464393616,0.61773282289505,-0.0390344113111496,0.343402087688446,0.5181570053100586,-0.0473671108484268,0.2955414652824402,0.4607617259025574,-0.0479267723858356,0.3431513905525207,0.4984753727912903,-0.0061351195909082,0.3786914944648742,0.4522928595542907,-0.0380442775785923,0.3611204028129577,0.5296276807785034,-0.0515048988163471,0.3367953300476074,0.5425561666488647,-0.0590980313718318,0.2863770425319671,0.4825190305709839,-0.0096899699419736,0.3185047209262848,0.4377580285072326,-0.0434417426586151,0.3102065324783325,0.5404332280158997,-0.0481181964278221,0.2903037667274475,0.5367105007171631,-0.0447173118591308,0.2327766120433807,0.4922527074813843,-0.0193395391106605,0.2596955299377441,0.453779399394989,-0.0622291751205921,0.2668799161911011,0.5553357005119324,-0.0497223958373069,0.2461172044277191,0.5555660128593445,-0.0332227759063243,0.177004262804985,0.515709400177002,-0.0303107276558876,0.2145238220691681,0.4931845963001251,-0.0591216869652271,0.2268377840518951,0.5644179582595825,-0.0450719147920608,0.2099146246910095,0.5689343214035034,-0.0289264898747205,0.7488569617271423,0.7807369232177734,-7.049698069749866e-07,0.6833958029747009,0.7262113094329834,-0.012100139632821,0.6272403001785278,0.6154161095619202,-0.0173602029681205,0.654454231262207,0.5292164087295532,-0.0271367561072111,0.7229717373847961,0.524702250957489,-0.0311738140881061,0.6529035568237305,0.542155921459198,0.00779271684587,0.6240040063858032,0.4626365303993225,-0.0280572865158319
